Temperatur;Heat high [MWh/m2];Heat Medium (bu6);Heat Low;Base demand;Wind Onshore;Wind Offshore;PV;WW
25.9;0;0;0;47747.42661;0.1178;0.257;0.5493;0.00000454
26.2;0;0;0;47167.71331;0.1536;0.2891;0.5091;0.00000227
27;0;0;0;46569.94844;0.1864;0.3082;0.418;0.00000135
26.8;0;0;0;46758.94844;0.2058;0.413;0.3179;0.00000135
26;0;0;0;48326.66175;0.2216;0.4756;0.2014;0.00000362
24;0;0;0;49094.80905;0.2199;0.6665;0.0881;0.000005
21.9;0;0;0;48409.04418;0.2298;0.677;0.0188;0.00000408
20.9;0;0;0;49301.66175;0.2556;0.658;0.0008;0.00000362
19.2;0;1.24363E-06;0;49602.94844;0.2598;0.6088;0;0.00000135
17.7;0;1.98434E-06;0;46579.94844;0.2125;0.575;0;0.00000135
17.3;0;0;0;43894.87324;0.1966;0.5393;0;0.00000135
16.2;0;0;0;41835.71449;0.1794;0.4971;0;0.00000027
16;0;0;0;40452.71449;0.1777;0.464;0;0.00000027
15.3;0;0;0;39884.71449;0.1864;0.4297;0;0.00000027
14.9;0;0;0;40182.71449;0.178;0.4726;0;0.00000027
14;0;0;0;41612.71449;0.1757;0.4971;0;0.00000027
13.8;0;0;0;46130.71449;0.1782;0.5094;0;0.00000027
13.3;1.78784E-05;1.68882E-05;0;54330.71449;0.1723;0.5324;0.0024;0.00000027
13.9;9.87151E-06;1.04818E-05;0;60437.71331;0.1772;0.498;0.034;0.00000227
16.1;0;6.08748E-06;0;63546.42661;0.178;0.4521;0.1036;0.00000454
19.4;0;6.2012E-06;0;65207.71331;0.1931;0.51;0.1926;0.00000227
21.4;0;3.71611E-06;0;67472.94844;0.213;0.5148;0.2645;0.00000135
22.5;0;2.1055E-06;0;68917.94844;0.2319;0.5297;0.2979;0.00000135
24;0;0;0;68166.66175;0.2306;0.5225;0.3171;0.00000362
24.4;0;0;0;67006.42661;0.234;0.507;0.3297;0.00000454
25;0;0;0;65654.71331;0.2366;0.4603;0.3383;0.00000227
25.1;0;0;0;64856.94844;0.2377;0.4054;0.3225;0.00000135
25.4;0;0;0;63132.94844;0.2323;0.4371;0.2724;0.00000135
24.9;0;0;0;62354.66175;0.2211;0.4152;0.1849;0.00000362
22.2;0;0;0;61793.80905;0.1949;0.3932;0.0903;0.000005
20.3;0;0;0;61059.04418;0.1517;0.3564;0.0204;0.00000408
18.5;0;0;0;59656.66175;0.1267;0.3501;0.0006;0.00000362
17.4;0;3.10592E-06;0;57166.94844;0.1233;0.3106;0;0.00000135
16.7;0;3.05689E-06;0;52591.94844;0.1217;0.2529;0;0.00000135
15.7;0;0;0;48281.93396;0.1221;0.2442;0;0.00000135
15.4;0;0;0;45480.77521;0.1214;0.2257;0;0.00000027
14.9;0;0;0;43838.77521;0.1138;0.2481;0;0.00000027
14.7;0;0;0;42917.77521;0.1059;0.2627;0;0.00000027
14.3;0;0;0;42978.77521;0.1039;0.3173;0;0.00000027
14.1;0;0;0;43805.77521;0.106;0.3514;0;0.00000027
13.8;0;0;0;47544.77521;0.1084;0.3723;0;0.00000027
13.6;1.70596E-05;1.68354E-05;0;54931.77521;0.107;0.3603;0.0032;0.00000027
14.4;8.72722E-06;1.01485E-05;0;60229.71331;0.097;0.3363;0.0548;0.00000227
16.2;0;6.13616E-06;0;62759.42661;0.0653;0.2978;0.1754;0.00000454
18.5;0;7.256E-06;0;63262.71331;0.0504;0.2662;0.3196;0.00000227
20.9;0;4.35347E-06;0;64955.94844;0.0574;0.2255;0.4446;0.00000135
22.5;0;2.22591E-06;0;66607.94844;0.0558;0.2103;0.5267;0.00000135
23.8;0;0;0;65761.66175;0.0538;0.2225;0.5697;0.00000362
25;0;0;0;64921.42661;0.0527;0.2569;0.5689;0.00000454
25.5;0;0;0;63875.71331;0.0553;0.248;0.548;0.00000227
25.7;0;0;0;62520.94844;0.0521;0.1902;0.488;0.00000135
25.5;0;0;0;60760.94844;0.0452;0.1464;0.3964;0.00000135
25;0;0;0;60081.66175;0.0409;0.1143;0.2648;0.00000362
23.2;0;0;0;59582.80905;0.0317;0.1004;0.1217;0.000005
20.9;0;0;0;59209.04418;0.0253;0.0929;0.0239;0.00000408
19.2;0;0;0;58352.66175;0.0374;0.075;0.0007;0.00000362
18.9;0;1.46995E-06;0;56251.94844;0.0519;0.0662;0;0.00000135
18;0;1.581E-06;0;51674.94844;0.0602;0.0685;0;0.00000135
17;0;0;0;47467.9699;0.0639;0.0658;0;0.00000135
16.3;0;0;0;44804.81114;0.0667;0.0642;0;0.00000027
15.5;0;0;0;43179.81114;0.068;0.0672;0;0.00000027
14.4;0;0;0;42162.81114;0.0689;0.0632;0;0.00000027
14.8;0;0;0;42454.81114;0.0711;0.0762;0;0.00000027
14.5;0;0;0;43438.81114;0.0692;0.0973;0;0.00000027
14.4;0;0;0;47005.81114;0.0684;0.1026;0;0.00000027
14.1;1.42042E-05;1.58685E-05;0;54164.81114;0.0709;0.1125;0.0032;0.00000027
14.5;6.58243E-06;9.70074E-06;0;59389.71331;0.073;0.1248;0.058;0.00000227
16.1;0;5.91987E-06;0;61940.42661;0.0566;0.1288;0.1887;0.00000454
19;0;6.46285E-06;0;63058.71331;0.027;0.1219;0.3429;0.00000227
21.3;0;3.6946E-06;0;64089.94844;0.022;0.1099;0.4709;0.00000135
23.3;0;1.16882E-06;0;65522.94844;0.0365;0.101;0.5636;0.00000135
25.3;0;0;0;64843.66175;0.0438;0.0798;0.6144;0.00000362
26.9;0;0;0;64535.42661;0.049;0.0517;0.6222;0.00000454
27.6;0;0;0;63488.71331;0.0496;0.0455;0.5856;0.00000227
28;0;0;0;62942.94844;0.0516;0.0446;0.5136;0.00000135
27.7;0;0;0;61684.94844;0.0478;0.0436;0.4007;0.00000135
26.6;0;0;0;60784.66175;0.0449;0.0476;0.2563;0.00000362
24.4;0;0;0;60247.80905;0.0422;0.0596;0.1118;0.000005
21.6;0;0;0;59889.04418;0.0352;0.0628;0.0212;0.00000408
19.8;0;0;0;59531.66175;0.0415;0.0669;0.0004;0.00000362
19.7;0;0;0;57081.94844;0.0523;0.0933;0;0.00000135
19;0;0;0;52773.94844;0.0574;0.1254;0;0.00000135
17.8;0;0;0;48602.05773;0.0654;0.1344;0;0.00000135
16.7;0;0;0;45290.89897;0.0626;0.1326;0;0.00000027
16.1;0;0;0;42233.89897;0.0287;0.1057;0;0.00000027
15.9;0;0;0;41211.89897;0.0278;0.1067;0;0.00000027
15.5;0;0;0;41456.89897;0.0282;0.0858;0;0.00000027
14.7;0;0;0;43346.89897;0.044;0.0641;0;0.00000027
13.4;0;0;0;47298.89897;0.0576;0.0494;0;0.00000027
12.8;1.37818E-05;1.64568E-05;0;54421.89897;0.0545;0.0561;0.0026;0.00000027
14.2;4.80954E-06;9.37282E-06;0;59748.71331;0.0582;0.0644;0.0466;0.00000227
16.1;0;5.34305E-06;0;62716.42661;0.0512;0.1026;0.1469;0.00000454
19;0;5.94731E-06;0;63644.71331;0.0286;0.1154;0.2616;0.00000227
20.6;0;3.93267E-06;0;64184.94844;0.0288;0.0996;0.3666;0.00000135
22.1;0;1.97499E-06;0;65568.94844;0.0516;0.1067;0.453;0.00000135
24.1;0;0;0;65623.66175;0.0857;0.1179;0.5015;0.00000362
24;0;0;0;65329.42661;0.1015;0.1432;0.489;0.00000454
24.2;0;0;0;64031.71331;0.1086;0.1671;0.4455;0.00000227
22.1;0;2.25455E-07;0;63069.94844;0.105;0.1716;0.3846;0.00000135
21.4;0;8.01569E-07;0;61596.94844;0.0953;0.1955;0.3025;0.00000135
21.2;0;0;0;60834.66175;0.0918;0.2151;0.1984;0.00000362
20.5;0;0;0;60146.80905;0.0768;0.2063;0.0915;0.000005
20.2;0;0;0;59647.04418;0.0662;0.2276;0.0187;0.00000408
19.7;0;0;0;59129.66175;0.0558;0.1848;0.0003;0.00000362
19.5;0;8.62225E-07;0;56182.94844;0.052;0.1737;0;0.00000135
18.9;0;8.31154E-07;0;51679.94844;0.0505;0.2232;0;0.00000135
18.6;0;0;0;47937.45737;0.0576;0.2036;0;0.00000135
17.5;0;0;0;45194.29862;0.0498;0.1899;0;0.00000027
17.1;0;0;0;43486.29862;0.0467;0.2446;0;0.00000027
17.1;0;0;0;42371.29862;0.0499;0.2781;0;0.00000027
17.2;0;0;0;42570.29862;0.0481;0.2479;0;0.00000027
17;0;0;0;43549.29862;0.0426;0.2414;0;0.00000027
16.5;0;0;0;46951.29862;0.0456;0.2659;0;0.00000027
16.3;9.34755E-06;1.2457E-05;0;54188.29862;0.0542;0.3144;0.0024;0.00000027
16.8;1.73387E-06;6.02234E-06;0;59168.71331;0.056;0.3867;0.0492;0.00000227
17.4;0;3.36302E-06;0;61575.42661;0.0475;0.4655;0.1603;0.00000454
18.1;1.08614E-06;6.34267E-06;0;62773.71331;0.0407;0.5036;0.2999;0.00000227
18;1.42574E-06;6.29379E-06;0;64269.94844;0.0501;0.5198;0.4204;0.00000135
18.1;9.40579E-07;6.06344E-06;0;65048.94844;0.069;0.5144;0.5078;0.00000135
19.2;0;3.47559E-06;0;64890.66175;0.087;0.5038;0.5528;0.00000362
19.6;0;2.00982E-06;0;63609.42661;0.0849;0.4854;0.5454;0.00000454
20.7;0;2.71674E-06;0;62247.71331;0.0762;0.438;0.5064;0.00000227
20.4;0;3.04624E-06;0;60490.94844;0.0692;0.4904;0.443;0.00000135
20.6;0;2.6646E-06;0;59535.94844;0.0645;0.489;0.3459;0.00000135
20.7;0;0;0;59082.66175;0.0618;0.5012;0.2114;0.00000362
19.4;0;0;0;57956.80905;0.0583;0.4539;0.0844;0.000005
18.4;0;0;0;57029.04418;0.0543;0.4792;0.0136;0.00000408
17;0;9.06273E-07;0;56417.66175;0.0646;0.4747;0.0002;0.00000362
16.1;2.85018E-06;5.3474E-06;0;53154.94844;0.079;0.3034;0;0.00000135
15.6;3.35411E-06;4.80889E-06;0;49228.94844;0.0784;0.2785;0;0.00000135
15.1;0;0;0;43973.06015;0.0768;0.2905;0;0.00000135
14.5;0;0;0;41229.90139;0.0994;0.2382;0;0.00000027
14;0;0;0;39718.90139;0.1047;0.1885;0;0.00000027
13.4;0;0;0;38503.90139;0.0922;0.1585;0;0.00000027
12.9;0;0;0;37763.90139;0.087;0.1467;0;0.00000027
12.8;0;0;0;37794.90139;0.0906;0.143;0;0.00000027
12.6;0;0;0;38631.90139;0.0908;0.197;0;0.00000027
12.3;2.53954E-05;1.8327E-05;0;40446.90139;0.0865;0.1688;0.0019;0.00000027
12.1;1.8784E-05;1.28531E-05;0;44716.71331;0.089;0.1584;0.0379;0.00000227
12.6;1.59564E-05;1.01453E-05;0;48400.42661;0.0808;0.2004;0.1248;0.00000454
13;1.94597E-05;1.35732E-05;0;50885.71331;0.0736;0.2454;0.2404;0.00000227
13.1;1.94857E-05;1.33537E-05;0;52808.94844;0.0929;0.2389;0.3364;0.00000135
13.5;1.89837E-05;1.28406E-05;0;53220.94844;0.0973;0.1971;0.3988;0.00000135
13.6;1.74546E-05;1.13266E-05;0;51855.66175;0.1079;0.1691;0.4353;0.00000362
13.8;1.64009E-05;1.00878E-05;0;50379.42661;0.1238;0.1548;0.4561;0.00000454
13.7;1.82312E-05;1.20129E-05;0;49265.71331;0.1308;0.154;0.4355;0.00000227
13.8;1.89812E-05;1.19927E-05;0;48696.94844;0.1307;0.1381;0.3823;0.00000135
13.6;1.965E-05;1.22507E-05;0;48689.94844;0.1172;0.0891;0.3031;0.00000135
13.8;1.55574E-05;8.03733E-06;0;48566.66175;0.0967;0.0915;0.1918;0.00000362
13.5;1.51716E-05;6.85678E-06;0;48451.80905;0.0744;0.0665;0.0807;0.000005
13.5;1.55811E-05;6.82975E-06;0;48077.04418;0.0498;0.0458;0.0146;0.00000408
13.2;1.64105E-05;7.11341E-06;0;47733.66175;0.0522;0.0338;0.0002;0.00000362
13.3;2.00994E-05;1.052E-05;0;46154.94844;0.0639;0.0262;0;0.00000135
13.1;1.97938E-05;9.7808E-06;0;43802.94844;0.0732;0.0952;0;0.00000135
13.1;0;0;0;38849.48924;0.0832;0.1063;0;0.00000135
13;0;0;0;36428.33049;0.1007;0.1518;0;0.00000027
12.8;0;0;0;34202.33049;0.1179;0.2487;0;0.00000027
12.3;0;0;0;33430.33049;0.1304;0.3305;0;0.00000027
12.1;0;0;0;33092.33049;0.1483;0.3398;0;0.00000027
11.9;0;0;0;33658.33049;0.1689;0.489;0;0.00000027
11.8;0;0;0;34309.33049;0.176;0.4639;0;0.00000027
11.6;3.67464E-05;2.12813E-05;0;34990.33049;0.1869;0.3442;0.0014;0.00000027
11.4;2.99698E-05;1.56958E-05;0;38517.71331;0.1895;0.237;0.0297;0.00000227
11.4;2.76107E-05;1.34089E-05;0;41481.42661;0.1949;0.1755;0.0965;0.00000454
11.5;3.11542E-05;1.70675E-05;0;44791.71331;0.2006;0.1889;0.1652;0.00000227
11.5;3.04084E-05;1.6748E-05;0;47486.94844;0.2087;0.1652;0.21;0.00000135
11.8;2.98717E-05;1.63831E-05;0;50391.94844;0.2433;0.1675;0.2261;0.00000135
12;2.80754E-05;1.47091E-05;0;50222.66175;0.2576;0.1668;0.2401;0.00000362
11.9;2.56315E-05;1.36964E-05;0;48363.42661;0.2472;0.1329;0.2264;0.00000454
13.5;2.3528E-05;1.37649E-05;0;47213.71331;0.2474;0.1992;0.2254;0.00000227
14.9;1.95797E-05;1.23481E-05;0;46313.94844;0.291;0.2144;0.2102;0.00000135
15.5;1.77855E-05;1.15149E-05;0;46912.94844;0.3227;0.3194;0.1673;0.00000135
15.1;1.49749E-05;7.98192E-06;0;47652.66175;0.329;0.3113;0.1002;0.00000362
14.5;1.48811E-05;6.91313E-06;0;48297.80905;0.3084;0.2887;0.0385;0.000005
12;2.09105E-05;9.42828E-06;0;48524.04418;0.2917;0.237;0.0068;0.00000408
10.1;2.46701E-05;1.14095E-05;0;48725.66175;0.2838;0.1772;0.0001;0.00000362
9.5;2.9914E-05;1.5634E-05;0;47087.94844;0.2726;0.1206;0;0.00000135
9.7;2.92438E-05;1.44326E-05;0;45281.94844;0.2653;0.1011;0;0.00000135
9.4;0;0;0;40447.3703;0.2661;0.0951;0;0.00000135
9.4;1.04867E-06;0;0;38149.21155;0.265;0.1138;0;0.00000027
9.4;0;0;0;36950.21155;0.2532;0.1516;0;0.00000027
9.6;2.59453E-06;0;0;36409.21155;0.2452;0.2038;0;0.00000027
9.8;3.56688E-06;0;0;36757.21155;0.2314;0.2325;0;0.00000027
9.8;4.63456E-06;0;0;38150.21155;0.2237;0.1896;0;0.00000027
9.6;6.07722E-06;0;0;42297.21155;0.218;0.1742;0;0.00000027
9.5;4.58611E-05;2.55748E-05;0;51862.21155;0.2029;0.1595;0.0008;0.00000027
9.8;3.81459E-05;1.9301E-05;0;59024.71331;0.1796;0.1369;0.0214;0.00000227
10.2;3.46612E-05;1.66558E-05;0;61877.42661;0.1615;0.1094;0.0776;0.00000454
11.4;3.45507E-05;1.89447E-05;0;62584.71331;0.1524;0.1065;0.1475;0.00000227
13.3;2.83196E-05;1.66059E-05;0;64152.94844;0.1474;0.104;0.2088;0.00000135
14.3;2.43328E-05;1.5115E-05;0;65878.94844;0.1401;0.0778;0.2642;0.00000135
15.4;1.83615E-05;1.23555E-05;0;65505.66175;0.1299;0.0591;0.302;0.00000362
15.8;1.61719E-05;1.05955E-05;0;64571.42661;0.1212;0.0414;0.3103;0.00000454
15.7;1.71204E-05;1.22044E-05;0;63516.71331;0.113;0.0258;0.3002;0.00000227
15.6;1.80907E-05;1.22029E-05;0;62340.94844;0.1053;0.0138;0.2724;0.00000135
15;1.96166E-05;1.23892E-05;0;60580.94844;0.1026;0.0088;0.2144;0.00000135
14.6;1.65655E-05;8.96999E-06;0;60004.66175;0.0885;0.0042;0.1445;0.00000362
13.3;1.74237E-05;8.65982E-06;0;59391.80905;0.0721;0.0008;0.0651;0.000005
12.7;1.97095E-05;8.97352E-06;0;59267.04418;0.0586;0.0007;0.0105;0.00000408
11.8;2.18529E-05;1.00598E-05;0;58801.66175;0.0602;0.0003;0.0001;0.00000362
11.6;2.60221E-05;1.36079E-05;0;55743.94844;0.0603;0.0023;0;0.00000135
11.4;2.57256E-05;1.27483E-05;0;51284.94844;0.0554;0.0036;0;0.00000135
11.3;0;0;0;45586.04915;0.0487;0.0044;0;0.00000135
11.2;0;0;0;42500.8904;0.041;0.0095;0;0.00000027
11.3;0;0;0;40935.8904;0.0368;0.0254;0;0.00000027
11.1;0;0;0;40033.8904;0.0335;0.0435;0;0.00000027
10.8;9.74372E-07;0;0;40312.8904;0.0323;0.0589;0;0.00000027
10.7;2.13343E-06;0;0;41215.8904;0.0326;0.0796;0;0.00000027
10.5;3.85189E-06;0;0;45026.8904;0.0346;0.0809;0;0.00000027
9.5;4.51737E-05;2.58756E-05;0;52885.8904;0.0326;0.0774;0.0015;0.00000027
9.5;3.74751E-05;1.99285E-05;0;58973.71331;0.0368;0.0855;0.0371;0.00000227
10.7;2.81179E-05;1.63945E-05;0;61590.42661;0.0318;0.0967;0.137;0.00000454
12.9;2.71376E-05;1.74339E-05;0;62121.71331;0.0148;0.1355;0.271;0.00000227
14.6;2.16913E-05;1.51228E-05;0;63300.94844;0.0126;0.156;0.3874;0.00000135
16.9;1.59336E-05;1.24045E-05;0;64252.94844;0.0185;0.1541;0.4643;0.00000135
17.9;1.10553E-05;9.47789E-06;0;63336.66175;0.023;0.1504;0.5242;0.00000362
18.4;8.37738E-06;7.51123E-06;0;63404.42661;0.0218;0.1415;0.5423;0.00000454
19.2;7.14353E-06;8.08118E-06;0;61991.71331;0.0207;0.148;0.5121;0.00000227
18.6;9.11191E-06;8.5785E-06;0;61078.94844;0.0182;0.1357;0.4574;0.00000135
18;1.00203E-05;8.9727E-06;0;59951.94844;0.0163;0.1102;0.3635;0.00000135
17.2;8.91439E-06;5.72117E-06;0;59272.66175;0.0132;0.1018;0.2302;0.00000362
16.3;9.65881E-06;4.84365E-06;0;58967.80905;0.0113;0.0971;0.0946;0.000005
15.9;1.04868E-05;4.95104E-06;0;59091.04418;0.015;0.094;0.013;0.00000408
15.7;1.11428E-05;5.08083E-06;0;59306.66175;0.0317;0.09;0.0001;0.00000362
14.6;1.67121E-05;9.66448E-06;0;55929.94844;0.057;0.0983;0;0.00000135
14.1;1.6982E-05;9.22358E-06;0;51356.94844;0.0823;0.1115;0;0.00000135
12.9;0;0;0;45708.87756;0.1055;0.1228;0;0.00000135
12.7;0;0;0;43245.7188;0.1237;0.1136;0;0.00000027
12;0;0;0;41608.7188;0.1272;0.1185;0;0.00000027
12;0;0;0;40829.7188;0.1258;0.1251;0;0.00000027
12;0;0;0;41055.7188;0.1189;0.1075;0;0.00000027
12.1;0;0;0;41950.7188;0.1044;0.0932;0;0.00000027
11.8;0;0;0;45231.7188;0.0932;0.0823;0;0.00000027
11.3;3.82897E-05;2.29546E-05;0;53028.7188;0.0868;0.079;0.0014;0.00000027
11.2;3.06859E-05;1.71544E-05;0;59538.71331;0.082;0.075;0.041;0.00000227
12.3;2.53477E-05;1.37355E-05;0;61999.42661;0.0632;0.0636;0.1519;0.00000454
13.6;2.42092E-05;1.59635E-05;0;62859.71331;0.0325;0.0587;0.298;0.00000227
15.1;1.92245E-05;1.37904E-05;0;63841.94844;0.0214;0.0438;0.4365;0.00000135
16.6;1.55083E-05;1.1909E-05;0;64768.94844;0.0229;0.0368;0.5381;0.00000135
16.6;1.55576E-05;1.01261E-05;0;63674.66175;0.0257;0.0277;0.5947;0.00000362
15.3;1.69605E-05;1.03267E-05;0;63080.42661;0.0272;0.0182;0.6113;0.00000454
16.5;1.43861E-05;1.08425E-05;0;62088.71331;0.0317;0.0138;0.5807;0.00000227
18.8;8.58271E-06;8.54534E-06;0;61034.94844;0.0339;0.0117;0.5072;0.00000135
18.5;7.4305E-06;8.46496E-06;0;59703.94844;0.037;0.0072;0.3934;0.00000135
17.3;8.02412E-06;5.61802E-06;0;59373.66175;0.0396;0.0055;0.2422;0.00000362
16.5;7.77886E-06;4.72747E-06;0;59015.80905;0.0414;0.0032;0.095;0.000005
15.2;1.17651E-05;5.97775E-06;0;58956.04418;0.0484;0.0025;0.0121;0.00000408
13.7;1.48453E-05;7.50171E-06;0;59057.66175;0.0775;0.0092;0;0.00000362
13.3;1.96674E-05;1.14788E-05;0;56134.94844;0.1074;0.0207;0;0.00000135
13;1.98799E-05;1.09114E-05;0;51675.94844;0.1191;0.0349;0;0.00000135
12.2;0;0;0;46261.07386;0.1223;0.05;0;0.00000135
11.5;0;0;0;43543.91511;0.1196;0.069;0;0.00000027
11.1;0;0;0;41863.91511;0.1122;0.0857;0;0.00000027
10.8;0;0;0;40937.91511;0.1096;0.1042;0;0.00000027
10.8;0;0;0;41169.91511;0.1062;0.1033;0;0.00000027
11.3;0;0;0;42169.91511;0.1102;0.108;0;0.00000027
11.8;0;0;0;45814.91511;0.1108;0.1186;0;0.00000027
12.1;3.84405E-05;2.26015E-05;0;53837.91511;0.1142;0.13;0.0012;0.00000027
12.1;3.07198E-05;1.6673E-05;0;59783.71331;0.1206;0.1753;0.0428;0.00000227
12.5;2.75517E-05;1.38607E-05;0;62301.42661;0.113;0.2255;0.1619;0.00000454
13.3;2.87268E-05;1.65721E-05;0;63191.71331;0.0653;0.2154;0.3151;0.00000227
15;2.39723E-05;1.45812E-05;0;64453.94844;0.0474;0.2082;0.4506;0.00000135
16.7;1.94978E-05;1.22061E-05;0;65787.94844;0.0528;0.1804;0.548;0.00000135
18.2;1.3419E-05;8.91045E-06;0;65159.66175;0.0656;0.143;0.5988;0.00000362
18.4;1.0885E-05;7.31017E-06;0;64319.42661;0.0832;0.1624;0.6041;0.00000454
18.9;1.02459E-05;8.28728E-06;0;63508.71331;0.1;0.1614;0.5695;0.00000227
18.9;1.06129E-05;8.19054E-06;0;62653.94844;0.1029;0.1792;0.4926;0.00000135
18.5;1.22087E-05;8.29395E-06;0;61444.94844;0.1014;0.1597;0.3765;0.00000135
16.7;1.1381E-05;6.20444E-06;0;60819.66175;0.088;0.1654;0.2266;0.00000362
16.9;9.75734E-06;4.17967E-06;0;60283.80905;0.0688;0.1804;0.0862;0.000005
16.8;1.04631E-05;4.2715E-06;0;60070.04418;0.0597;0.2225;0.01;0.00000408
16.5;1.10428E-05;4.36755E-06;0;60067.66175;0.0751;0.2346;0;0.00000362
16.2;1.51619E-05;8.09403E-06;0;56586.94844;0.0923;0.2914;0;0.00000135
15.9;1.48751E-05;7.39879E-06;0;52113.94844;0.1024;0.2835;0;0.00000135
15.2;0;0;0;47431.50489;0.1124;0.263;0;0.00000135
15.3;0;0;0;44587.34614;0.1109;0.2098;0;0.00000027
15.8;0;0;0;42439.34614;0.1104;0.1898;0;0.00000027
16.1;0;0;0;41675.34614;0.107;0.1501;0;0.00000027
16.1;0;0;0;41937.34614;0.0988;0.0976;0;0.00000027
16.2;0;0;0;42931.34614;0.09;0.0701;0;0.00000027
15.8;0;0;0;46330.34614;0.0843;0.0611;0;0.00000027
15.3;2.88415E-05;1.72293E-05;0;53956.34614;0.0796;0.0471;0.0008;0.00000027
15.4;2.1128E-05;1.12118E-05;0;59604.71331;0.0806;0.0431;0.0346;0.00000227
16.3;1.51218E-05;8.1583E-06;0;62603.42661;0.0614;0.0503;0.1314;0.00000454
19.3;1.20908E-05;8.46621E-06;0;63094.71331;0.0399;0.064;0.2596;0.00000227
20.3;7.74259E-06;7.08448E-06;0;64060.94844;0.0333;0.0839;0.3824;0.00000135
21.3;4.85843E-06;5.5189E-06;0;65115.94844;0.0401;0.1259;0.477;0.00000135
21.7;2.79835E-06;3.38734E-06;0;64019.66175;0.0501;0.1538;0.5259;0.00000362
22.5;0;1.31488E-06;0;62677.42661;0.0516;0.1578;0.5311;0.00000454
20.6;4.44933E-06;4.84408E-06;0;61223.71331;0.0491;0.1383;0.4954;0.00000227
22.1;2.29333E-07;3.25632E-06;0;59877.94844;0.0406;0.1173;0.4302;0.00000135
22.3;0;2.87782E-06;0;58821.94844;0.033;0.1187;0.3345;0.00000135
22.4;0;0;0;58354.66175;0.0245;0.1067;0.2088;0.00000362
21.3;0;0;0;57490.80905;0.0187;0.0947;0.0808;0.000005
20.3;0;0;0;57163.04418;0.0158;0.0879;0.0092;0.00000408
19.4;5.71277E-07;0;0;57050.66175;0.0216;0.0807;0;0.00000362
18.7;5.80737E-06;4.14934E-06;0;53368.94844;0.028;0.097;0;0.00000135
17.8;6.44806E-06;3.86658E-06;0;49409.94844;0.031;0.1318;0;0.00000135
17.1;0;0;0;44684.88281;0.0328;0.1688;0;0.00000135
16.8;0;0;0;41852.72406;0.0349;0.219;0;0.00000027
16.1;0;0;0;40237.72406;0.0372;0.2368;0;0.00000027
16.1;0;0;0;38992.72406;0.0396;0.2599;0;0.00000027
15.8;0;0;0;38667.72406;0.0401;0.2923;0;0.00000027
15.6;0;0;0;38831.72406;0.0382;0.3081;0;0.00000027
15.1;0;0;0;39406.72406;0.0329;0.312;0;0.00000027
14.8;2.56846E-05;1.63132E-05;0;41318.72406;0.0269;0.2855;0.0008;0.00000027
15.1;1.78825E-05;1.01669E-05;0;44404.71331;0.0251;0.254;0.036;0.00000227
15.5;1.46254E-05;7.66955E-06;0;47739.42661;0.0222;0.2319;0.1454;0.00000454
16;1.67345E-05;1.07978E-05;0;50467.71331;0.0118;0.2236;0.2926;0.00000227
17.1;1.37403E-05;9.54871E-06;0;51854.94844;0.006;0.2025;0.4209;0.00000135
18.4;8.1648E-06;7.92152E-06;0;52660.94844;0.0092;0.1833;0.5139;0.00000135
19;4.8844E-06;5.72359E-06;0;51743.66175;0.0135;0.1416;0.559;0.00000362
21;0;2.41632E-06;0;50265.42661;0.0196;0.1157;0.5573;0.00000454
21.5;0;3.40435E-06;0;48933.71331;0.0235;0.0876;0.5165;0.00000227
21.7;0;3.11517E-06;0;48025.94844;0.025;0.067;0.4392;0.00000135
21.3;0;3.26176E-06;0;47641.94844;0.0226;0.0602;0.3325;0.00000135
21.7;0;0;0;47703.66175;0.0195;0.0755;0.1997;0.00000362
20.1;0;0;0;48019.80905;0.0185;0.0944;0.0741;0.000005
18.7;0;0;0;47828.04418;0.0297;0.1127;0.0075;0.00000408
17.8;1.36457E-06;9.48015E-07;0;47905.66175;0.054;0.149;0;0.00000362
16.4;7.66413E-06;5.86927E-06;0;45633.94844;0.0772;0.1387;0;0.00000135
16.3;7.60187E-06;5.11609E-06;0;43050.94844;0.086;0.1887;0;0.00000135
16.5;0;0;0;39012.07759;0.0918;0.2856;0;0.00000135
16;0;0;0;36729.91883;0.0969;0.4033;0;0.00000027
16.1;0;0;0;35484.91883;0.101;0.4712;0;0.00000027
15.6;0;0;0;34425.91883;0.1023;0.5426;0;0.00000027
15.4;0;0;0;34051.91883;0.0995;0.603;0;0.00000027
15.4;0;0;0;34077.91883;0.0969;0.597;0;0.00000027
15.4;0;0;0;34608.91883;0.0905;0.6082;0;0.00000027
15.1;2.45912E-05;1.58508E-05;0;35538.91883;0.0846;0.5246;0.0007;0.00000027
15.6;1.64614E-05;9.53812E-06;0;37984.71331;0.0812;0.416;0.031;0.00000227
16.6;1.14607E-05;6.36134E-06;0;40757.42661;0.0628;0.3048;0.1284;0.00000454
18;1.12449E-05;8.37631E-06;0;43087.71331;0.0388;0.1733;0.258;0.00000227
18.5;9.63994E-06;7.68564E-06;0;45730.94844;0.0268;0.119;0.3789;0.00000135
18.6;8.03484E-06;7.17168E-06;0;47612.94844;0.022;0.0625;0.4615;0.00000135
18.1;8.74211E-06;6.13261E-06;0;46853.66175;0.0183;0.0256;0.5045;0.00000362
16.7;1.02984E-05;6.57597E-06;0;45305.42661;0.0136;0.0108;0.5048;0.00000454
